bid_merchandise,bid_country,bid_url,total_auctions,total_devices,total_countries,total_ips,total_urls,max_bids,max_auctions,max_devices,max_countries,max_ips,max_urls,bid_freq,auction_freq,device_freq,country_freq,ip_freq,url_freq,url_auction,ip_device,url_device,ip_country,url_country,max_bid_in_device,max_bid_in_country,max_bid_in_url,outcome
0.000235048,0.010449321,0.000492773,0.012322275,0.010316369,0,0.000470206,0.000636464,0,0,0,0,0,0,0.748571429,0.769031142,0.770612245,0.997404844,0.78200692,0.78200692,0.013337567,0.002063983,0.002896395,0.009865471,0.013755664,0.000312451,0.000796052,6.62E-05,0
0.072441796,0.026546499,0.000795007,0.241706161,0.406464924,0.867647059,0.151363598,0.161661749,0.333333333,0.25,0.428571429,0.4,0.333333333,0.5,0.288163265,0.520761246,0.479183673,0.58650519,0.293252595,0.314013841,0.173070816,0.023653251,0.018435164,0.025793722,0.026970763,0.044133729,0.04398185,0.060415425,0
0.024715298,0.051823406,0.003620237,0.07014218,0.102475928,0.147058824,0.051893648,0.018631025,0.222222222,0.25,0.285714286,0.2,0.222222222,0.333333333,0.369795918,0.621107266,0.585306122,0.730968858,0.379757785,0.494809689,0.068116862,0.032404541,0.008376062,0.050995516,0.017643135,0.099125137,0.080719631,0.039114407,1
0.025761262,0.054038662,0.003357424,0.158293839,0.145804677,0.147058824,0.054372916,0.020713996,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.372244898,0.557093426,0.56244898,0.737024221,0.381487889,0.491349481,0.03366148,0.023653251,0.0065756,0.053470852,0.019621374,0.013201062,0.082630154,0.016775931,1
0.000470096,0.010188088,0.002339028,0.016113744,0.013755158,0.007352941,0.000983158,0.000462883,0,0,0,0,0,0,0.694693878,0.748269896,0.749387755,0.937716263,0.723183391,0.807958478,0.007621467,0.003673891,0.0016439,0.009865471,0.005129621,0.000312451,0.001552301,0.00030903,0
0.000188038,0.003918495,0.010512484,0.006635071,0.002063274,0.007352941,0.000384714,0,0,0,0,0,0,0,0.728163265,0.776816609,0.845714286,0.897058824,0.757785467,0.956747405,0.001746586,0.009287926,0.000939371,0.003587444,0.000529064,0.00054679,0.000597039,0.000353177,0
0.038101282,0.025543365,0.00044021,0.384834123,0.220770289,0.470588235,0.081644866,0.11213331,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.340408163,0.480103806,0.528979592,0.639273356,0.346885813,0.345155709,0.075261988,0.023446852,0.023523426,0.025470852,0.034262646,0.01202937,0.083386403,0.017725095,1
0.009272644,0.015350052,0.001498029,0.072037915,0.126547455,0.183823529,0.020133368,0.013886478,0.111111111,0,0.142857143,0,0.111111111,0.166666667,0.455510204,0.624567474,0.573877551,0.71799308,0.467128028,0.525951557,0.049380756,0.009494324,0.005049121,0.015381166,0.010615785,0.009529761,0.022289444,0.008432113,0
0.000458344,0.020376176,0.001366623,0.022748815,0.015130674,0,0.000983158,0.000694324,0,0,0,0,0,0,0.696326531,0.718858131,0.742040816,0.997404844,0.722318339,0.775951557,0.007939028,0.003261094,0.002191867,0.020627803,0.014905804,0.000390564,0.001552301,0.000154515,0
4.70E-05,0.002089864,0.00044021,0.002843602,0,0,8.55E-05,0.000115721,0,0,0,0,0,0,0.848163265,0.858131488,0.979591837,0.978373702,0.883217993,0.883217993,0.011590981,0.011351909,0.011703002,0.001793722,0.003404412,0.000312451,0.00015921,2.21E-05,0
0.001774612,0.039184953,0.00521682,0.027488152,0.028885832,0.007352941,0.003889886,0.000925765,0,0,0,0,0,0,0.590204082,0.705882353,0.693061224,0.940311419,0.60899654,0.755190311,0.008732931,0.007801858,0.001526479,0.040358744,0.009730177,0.002187158,0.005970387,0.001876255,1
0.001539564,0.00330721,0.001622865,0.042654028,0.039202201,0.125,0.003376934,0.002140832,0,0,0,0,0,0,0.59755102,0.665224913,0.665306122,0.746539792,0.616782007,0.6816609,0.012861226,0.004664603,0.002544131,0.003085202,0.002380788,0.000624902,0.001830919,0.000640134,1
0.00083442,0.012016719,0.000558476,0.028436019,0.020632737,0.014705882,0.001838078,0.002198692,0,0,0,0,0,0,0.649795918,0.702422145,0.719183673,0.903979239,0.672145329,0.682525952,0.01968879,0.004829721,0.004892559,0.01226009,0.014905804,0.000624902,0.002706575,0.000375251,0
0.000141029,0.001739812,0.001051248,0.005687204,0.002751032,0.014705882,0.000299222,0.000231441,0,0,0,0,0,0,0.773877551,0.814013841,0.852244898,0.887543253,0.802768166,0.843425606,0.010955859,0.005572755,0.003874907,0.001497758,0.001874727,0.000468677,0.000238815,8.83E-05,0
0.000141029,0.000611285,0.000289093,0.011374408,0.004814305,0.036764706,0.000299222,0.000462883,0,0,0,0,0,0,0.783673469,0.770761246,0.822857143,0.837370242,0.812283737,0.801903114,0.010638298,0.003095975,0.004383733,0.000295964,0.001679203,0.000156226,0.000199013,4.41E-05,0
0.000998954,0.00846395,0.001911958,0.004739336,0.032324622,0.029411765,0.002222792,0.001215067,0,0,0,0,0,0,0.626938776,0.835640138,0.675102041,0.851211073,0.647058824,0.723183391,0.057954906,0.003508772,0.001761321,0.008609865,0.005014607,0.000703015,0.003224009,0.00141271,0
0.00054061,0.007664577,0.001057819,0.018957346,0.011691884,0.014705882,0.001196888,0.000983626,0,0,0,0,0,0,0.680816327,0.73183391,0.759183673,0.899653979,0.703287197,0.744809689,0.013337567,0.005614035,0.003874907,0.007775785,0.006854829,0.000781128,0.001751313,0.000463545,0
0.016100789,0.011415883,0.00086071,0.218957346,0.242778542,0.433823529,0.036334103,0.034311173,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.410612245,0.529411765,0.520816327,0.646193772,0.416955017,0.448096886,0.040330264,0.008875129,0.006536459,0.011820628,0.011340372,0.006873926,0.015682216,0.008299671,0
0.011305809,0.030924765,0.003061761,0.072985782,0.127922971,0.110294118,0.025519364,0.009778395,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.439183673,0.623702422,0.573061224,0.760380623,0.447231834,0.556228374,0.034296602,0.012177503,0.003522643,0.032627803,0.012179974,0.005389783,0.032359497,0.00423813,0
0.039182503,0.028516196,0.001274639,0.256872038,0.220770289,0.433823529,0.088954433,0.065497888,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.337959184,0.515570934,0.528979592,0.646193772,0.339100346,0.391868512,0.065893935,0.025675955,0.013738307,0.030224215,0.021668622,0.021090455,0.117099188,0.019932455,0
8.23E-05,0.003657262,0.004599212,0.003791469,0.002751032,0,0.000170984,0,0,0,0,0,0,0,0.739591837,0.764705882,0.777959184,0.903979239,0.764705882,0.903979239,0.00285805,0.003095975,0.000743669,0.003587444,0.001104134,0.000156226,0.000278618,0.000154515,0
0.001704098,0.014733542,0.006721419,0.021800948,0.04607978,0.029411765,0.003889886,0.000694324,0.111111111,0,0,0,0.111111111,0,0.592653061,0.724913495,0.654693878,0.859861592,0.608131488,0.777681661,0.008256589,0.004540764,0.000704529,0.015605381,0.002944356,0.002499609,0.00525394,0.001456857,0
0.027547627,0.023500522,0.001360053,0.231279621,0.227647868,0.367647059,0.063221339,0.044147428,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.366530612,0.524221453,0.526530612,0.660034602,0.368512111,0.425605536,0.049221975,0.017378741,0.008963169,0.025130045,0.017183079,0.012888611,0.034867059,0.008674922,0
0.001245754,0.004137931,0.022779238,0.027488152,0.041265475,0.080882353,0.002863982,0.000115721,0,0,0,0,0,0,0.617959184,0.705017301,0.663673469,0.784602076,0.634948097,0.904844291,0.001270245,0.003550052,0.000156562,0.004188341,0.000241529,0.000390564,0.002388155,0.002295654,0
0.000117524,0.000914316,0.000545335,0.005687204,0.004814305,0.022058824,0.000256476,0.000289302,0,0,0,0,0,0,0.771428571,0.797577855,0.79755102,0.846020761,0.797577855,0.810553633,0.013337567,0.002600619,0.002896395,0.000672646,0.001679203,0.000234338,0.000199013,8.83E-05,0
0.000282058,0.012539185,0.002628121,0.013270142,0.006877579,0,0.00064119,0.000231441,0,0,0,0,0,0,0.713469388,0.741349481,0.78122449,0.974913495,0.735294118,0.835640138,0.004922198,0.00495356,0.001722181,0.013452915,0.00570469,0.000859241,0.000955262,0.000441472,0
0.000317315,0.000809822,0.00087385,0.013270142,0.011004127,0.073529412,0.000726682,0.000636464,0,0,0,0,0,0,0.720816327,0.757785467,0.761632653,0.784602076,0.742214533,0.777681661,0.012384884,0.003343653,0.002739833,0.000573991,0.001207646,0.000703015,0.000477631,0.000176589,0
0.000152781,0.003134796,0.000111695,0.009478673,0.006189821,0.007352941,0.000341968,0.000636464,0,0,0,0,0,0,0.777142857,0.784602076,0.804897959,0.932525952,0.801903114,0.777681661,0.01698952,0.002683179,0.004657717,0.003139013,0.006854829,7.81E-05,0.000437828,2.21E-05,0
0.027676903,0.071886102,0.001379763,0.138388626,0.18088033,0.117647059,0.064717449,0.043973847,0.222222222,0.125,0.285714286,0.2,0.222222222,0.333333333,0.366530612,0.5683391,0.544489796,0.755190311,0.366782007,0.426470588,0.081930772,0.022662539,0.011233316,0.07903139,0.051434224,0.031323231,0.088719949,0.021654195,0
0.002033165,0.01084117,0.001727989,0.058767773,0.039202201,0.051470588,0.004744806,0.002719435,0,0,0,0,0,0,0.57877551,0.64100346,0.667755102,0.820069204,0.591695502,0.664359862,0.011749762,0.006934985,0.003209519,0.011659193,0.006854829,0.001249805,0.006209202,0.00141271,0
0.018627555,0.017889237,0.002417871,0.15450237,0.193259972,0.323529412,0.043857399,0.01955679,0.222222222,0.25,0.285714286,0.2,0.222222222,0.333333333,0.398367347,0.558823529,0.539591837,0.671280277,0.400519031,0.496539792,0.032550016,0.013993808,0.004657717,0.019569507,0.008614542,0.027495704,0.043782837,0.018299009,0
0.045517047,0.134414838,0.001852825,0.12985782,0.185006878,0.102941176,0.10801915,0.058612509,0.222222222,0.25,0.285714286,0.2,0.222222222,0.333333333,0.325714286,0.574394464,0.543673469,0.766435986,0.32266436,0.401384083,0.116386154,0.037605779,0.014677678,0.150251121,0.077703402,0.067255116,0.151369209,0.035957884,0
0.000329067,0.003265413,0.000932983,0.016113744,0.009628611,0.022058824,0.000769428,0.000636464,0,0,0,0,0,0,0.71755102,0.741349481,0.771428571,0.871972318,0.737024221,0.776816609,0.010320737,0.004210526,0.003092098,0.003363229,0.003404412,0.000390564,0.000517434,0.000220736,0
0.000329067,0.004529781,0.000466491,0.015165877,0.010316369,0.014705882,0.000769428,0.000925765,0,0,0,0,0,0,0.694693878,0.722318339,0.742857143,0.87283737,0.712802768,0.722318339,0.015560495,0.003880289,0.00410975,0.004780269,0.006475284,0.000390564,0.000875657,8.83E-05,0
0.013338974,0.013955068,0.000591327,0.240758294,0.165749656,0.294117647,0.031803026,0.034542614,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.426122449,0.520761246,0.551836735,0.679065744,0.428200692,0.447231834,0.036995872,0.011682147,0.009628557,0.015399103,0.016734525,0.011326355,0.033195351,0.010529104,0
0.021342359,0.034639498,0.000893561,0.130805687,0.192572215,0.191176471,0.05091049,0.04449459,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.387755102,0.573529412,0.539591837,0.715397924,0.387543253,0.425605536,0.087646872,0.016470588,0.01068535,0.038699552,0.032755963,0.007967505,0.06280847,0.008410039,0
0.079775294,0.039331243,0.00042707,0.458767773,0.376203576,0.647058824,0.192998205,0.237343054,0.222222222,0.25,0.285714286,0.4,0.222222222,0.333333333,0.28,0.465397924,0.485714286,0.611591696,0.272491349,0.280276817,0.134010797,0.032982456,0.029277075,0.044609865,0.05297541,0.044368067,0.102611049,0.041719091,0
0.039382294,0.875130617,0.000611038,0.057819905,0.177441541,0.007352941,0.095366333,0.100561245,0.222222222,0.125,0.285714286,0.2,0.222222222,0.333333333,0.337959184,0.643598616,0.546938776,0.940311419,0.333044983,0.35467128,0.445061924,0.034551084,0.026224118,1,1,0.04108733,0.13317943,0.026466238,0
2.35E-05,0.000261233,0.00131406,0.001895735,0.000687758,0.007352941,4.27E-05,0,0,0,0,0,0,0,0.891428571,0.884948097,0.924897959,0.920415225,0.920415225,0.980103806,0.004922198,0.003095975,0.001917883,0,0.000529064,7.81E-05,3.98E-05,4.41E-05,0
2.35E-05,0.000261233,0.00131406,0.001895735,0.000687758,0.007352941,4.27E-05,0,0,0,0,0,0,0,0.857959184,0.849480969,0.891428571,0.884948097,0.884948097,0.944636678,0.004922198,0.003095975,0.001917883,0,0.000529064,7.81E-05,3.98E-05,4.41E-05,0
2.35E-05,0.000261233,0.00131406,0.000947867,0.001375516,0.007352941,4.27E-05,0,0,0,0,0,0,0,0.769795918,0.791522491,0.769795918,0.791522491,0.791522491,0.851211073,0.007621467,0.001733746,0.001252495,0,0.000529064,0,3.98E-05,4.41E-05,0
0.000552363,0.024555904,0.000604468,0.008530806,0.022008253,0,0.001325126,0.001388648,0,0,0,0,0,0,0.681632653,0.798442907,0.712653061,0.998269896,0.698096886,0.719723183,0.03937758,0.002972136,0.002935536,0.027802691,0.028707474,0.000156226,0.001870721,0.000441472,0
5.88E-05,0.00261233,0.000328515,0.003791469,0.002063274,0,0.000128238,0.000173581,0.111111111,0.125,0,0,0,0,0.755102041,0.756055363,0.787755102,0.89532872,0.775086505,0.775086505,0.012384884,0.003095975,0.003874907,0.002690583,0.004554551,7.81E-05,0.000199013,2.21E-05,0
5.88E-05,0.001044932,0.000328515,0.004739336,0.002063274,0.007352941,0.000128238,0.000173581,0,0,0,0,0,0,0.674285714,0.654844291,0.707755102,0.75,0.690311419,0.690311419,0.010320737,0.003095975,0.003874907,0.000896861,0.002254273,7.81E-05,0.000119408,2.21E-05,0
2.35E-05,0.000261233,0.000328515,0.001895735,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.766530612,0.752595156,0.8,0.788062284,0.788062284,0.788062284,0.010320737,0.003095975,0.003874907,0,0.001104134,7.81E-05,3.98E-05,2.21E-05,0
2.35E-05,0.000261233,0,0.000947867,0.000687758,0.007352941,4.27E-05,0.000115721,0,0,0,0,0,0,0.897959184,0.92733564,0.931428571,0.92733564,0.92733564,0.891868512,0.023499524,0.003095975,0.005831931,0,0.001679203,7.81E-05,3.98E-05,0,0
0.006134753,0.013140021,0.001590013,0.108056872,0.094910591,0.139705882,0.014875609,0.008794769,0.111111111,0.125,0.142857143,0,0.111111111,0.166666667,0.488163265,0.588235294,0.596734694,0.739619377,0.492214533,0.564013841,0.020800254,0.009329205,0.004266312,0.014753363,0.008752559,0.005077332,0.019145041,0.003002009,0
0.002609033,0.011128527,0.000249671,0.053080569,0.046767538,0.066176471,0.006326408,0.009315512,0,0,0,0,0,0,0.558367347,0.649653979,0.653877551,0.80017301,0.566608997,0.559688581,0.044776119,0.007884417,0.009158871,0.012466368,0.018586249,0.001171692,0.007642095,0.00024281,1
0.007580298,0.009707419,0.000768725,0.191469194,0.130674003,0.235294118,0.018466273,0.017184517,0.222222222,0.25,0.142857143,0.2,0.222222222,0.166666667,0.471836735,0.540657439,0.571428571,0.697231834,0.474913495,0.506920415,0.023023182,0.008338493,0.006066774,0.010869955,0.010339751,0.003983753,0.009632224,0.003620069,0
0.019344451,0.014064786,0.005157687,0.194312796,0.229023384,0.426470588,0.047234334,0.01070416,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.395102041,0.538927336,0.525714286,0.647058824,0.393598616,0.548442907,0.01397269,0.012631579,0.002152726,0.015919283,0.003576933,0.008123731,0.034867059,0.010131779,0
0.003643244,0.004555904,0.000177398,0.097630332,0.083906465,0.227941176,0.008891169,0.014060059,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.531428571,0.598615917,0.607346939,0.69982699,0.538062284,0.524221453,0.036995872,0.005985552,0.007710674,0.004959641,0.008729556,0.001718481,0.004617099,0.00141271,0
0.001351526,0.004529781,0.000387648,0.0492891,0.031636864,0.080882353,0.003291442,0.004165943,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.608979592,0.653114187,0.68244898,0.78200692,0.620242215,0.625432526,0.021594157,0.005820433,0.006027633,0.004932735,0.006946841,0.000703015,0.003184206,0.000419398,0
0.048842976,0.045689655,0.001839685,0.191469194,0.21045392,0.338235294,0.119774301,0.063183475,0.222222222,0.25,0.285714286,0.4,0.222222222,0.333333333,0.32,0.540657439,0.532244898,0.666955017,0.313148789,0.39532872,0.085106383,0.036656347,0.013894869,0.052591928,0.026706231,0.09193876,0.149219869,0.051674282,0
0.006017229,0.017345873,0.001202365,0.08436019,0.085281981,0.102941176,0.014918355,0.010414859,0.111111111,0.125,0.142857143,0,0.111111111,0.166666667,0.490612245,0.610726644,0.605714286,0.765570934,0.493079585,0.55017301,0.031597332,0.010526316,0.005636228,0.020026906,0.013836174,0.002890173,0.018627607,0.002781273,0
0.000987202,0.005031348,0.055190539,0.014218009,0.007565337,0.051470588,0.002436522,0,0,0,0,0,0,0,0.605714286,0.726643599,0.765714286,0.78633218,0.615051903,0.966262976,0.000635122,0.018906089,0.000273983,0.005605381,0.000103513,0.003983753,0.002228944,0.001854182,0
0.011435086,0.01030303,0.002148489,0.15450237,0.153370014,0.338235294,0.028468838,0.013134294,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.438367347,0.558823529,0.558367347,0.666955017,0.437716263,0.530276817,0.021752937,0.01126935,0.003953188,0.011829596,0.005532169,0.012263709,0.028936475,0.008608701,0
0.000141029,0.000611285,0.002187911,0.007582938,0.005502063,0.036764706,0.000341968,0.000115721,0,0,0,0,0,0,0.779591837,0.797577855,0.808979592,0.833044983,0.797577855,0.892733564,0.004922198,0.003095975,0.001252495,0.00044843,0.000529064,0.000156226,0.000119408,0.000154515,0
0.001751108,0.003396029,0.004034166,0.03507109,0.051581843,0.139705882,0.004402838,0.001157207,0,0,0,0,0,0,0.591020408,0.685121107,0.646530612,0.741349481,0.598615917,0.737024221,0.00841537,0.004623323,0.001056793,0.003766816,0.001161641,0.00140603,0.00230855,0.001633446,0
0.000411334,0.018286311,0.000466491,0.011374408,0.013755158,0,0.001025904,0.001157207,0,0,0,0,0,0,0.696326531,0.766435986,0.740408163,0.988754325,0.710207612,0.724913495,0.02540489,0.003880289,0.003874907,0.021524664,0.024106917,0.000312451,0.00139309,8.83E-05,0
0.00978975,0.01400209,0.000637319,0.065402844,0.115543329,0.213235294,0.024792682,0.024417057,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.436734694,0.617647059,0.567346939,0.690311419,0.434256055,0.461937716,0.0955859,0.013168215,0.009745978,0.016475336,0.016170957,0.005467896,0.027583187,0.003730437,0
0.000376077,0.00522466,0.000788436,0.013270142,0.013755158,0.014705882,0.000940412,0.000810045,0,0,0,0,0,0,0.712653061,0.76384083,0.749387755,0.903114187,0.726643599,0.76384083,0.015560495,0.003508772,0.002739833,0.005982063,0.00570469,0.000156226,0.001034867,0.000331104,0
0.001198745,0.00246604,0.000551905,0.046445498,0.03301238,0.125,0.003034966,0.003182318,0,0,0,0,0,0,0.620408163,0.660034602,0.680816327,0.749134948,0.628892734,0.650519031,0.017465862,0.00503612,0.004422874,0.002690583,0.003530927,0.000781128,0.00107467,0.000441472,0
0.004724465,0.006494253,0.028764783,0.134597156,0.098349381,0.213235294,0.012011627,0.000462883,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.510204082,0.570934256,0.594285714,0.705882353,0.512110727,0.809688581,0.000635122,0.007058824,0.000195702,0.007533632,0.000299036,0.002968286,0.011065117,0.005694987,0
0.00034082,0.003396029,0.002628121,0.018957346,0.006189821,0.022058824,0.00085492,0.000289302,0,0,0,0,0,0,0.719183673,0.733564014,0.808979592,0.87716263,0.733564014,0.841695502,0.004287075,0.007636739,0.002309288,0.003811659,0.001679203,0.001327918,0.000915459,0.000419398,0
0.00034082,0.00261233,0.001806833,0.017061611,0.009628611,0.029411765,0.00085492,0.000405022,0,0,0,0,0,0,0.714285714,0.73615917,0.770612245,0.852076125,0.727508651,0.811418685,0.006351223,0.004747162,0.002035305,0.002869955,0.001794217,0.000937354,0.000915459,0.000353177,0
0.000105772,0.002089864,0.00153088,0.006635071,0.004126547,0.007352941,0.000256476,0.000115721,0,0,0,0,0,0,0.803265306,0.810553633,0.831836735,0.930795848,0.821799308,0.89532872,0.0057161,0.003095975,0.0016439,0.002242152,0.001679203,0.000156226,0.000318421,0.000154515,0
0.000105772,0.004702194,0.000985545,0.005687204,0.002751032,0,0.000256476,0.000173581,0,0,0,0,0,0,0.759183673,0.775086505,0.815510204,0.943771626,0.775086505,0.823529412,0.008732931,0.004747162,0.003092098,0.005381166,0.004554551,0.000390564,0.000358223,0.000132442,0
0.009766245,0.00853187,0.000788436,0.117535545,0.14786795,0.345588235,0.024878174,0.021813343,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.451428571,0.582179931,0.561632653,0.665224913,0.448961938,0.487024221,0.04763417,0.010113519,0.006810443,0.01,0.009017091,0.003515076,0.008358542,0.00399532,0
